Latency,Interval
2659018,20
2659030,12
2660218,1188
2660234,16
2660250,16
2660262,12
2661250,988
2661274,24
2661298,24
2661326,28
2661350,24
2662250,900
2662314,64
2662350,36
2662402,52
2663266,864
2663286,20
2663318,32
2663334,16
2663346,12
2664218,872
2664246,28
2664266,20
2665266,1000
2665274,8
2665290,16
2665302,12
2666218,916
2666242,24
2666258,16
2666566,308
2667466,900
2667478,12
2667494,16
2667538,44
2668466,928
2668522,56
2668534,12
2668546,12
2669494,948
2669542,48
2669558,16
2669574,16
2670542,968
2670670,128
2670690,20
2670706,16
2671646,940
2671662,16
2671694,32
2671714,20
2672694,980
2672714,20
2672742,28
2672754,12
2672766,12
2673754,988
2673770,16
2673782,12
2673790,8
2674750,960
2674798,48
2674846,48
2675842,996
2675874,32
2675890,16
2675926,36
2675942,16
2676874,932
2676882,8
2676902,20
2676914,12
2677814,900
2677858,44
2677902,44
2677910,8
2678786,876
2678830,44
2678874,44
2678930,56
2679874,944
2679906,32
2679934,28
2679958,24
2680874,916
2680898,24
2680914,16
2680926,12
2681846,920
2681862,16
2681902,40
2682854,952
2682878,24
2682906,28
2683190,284
2684090,900
2684174,84
2684190,16
2684270,80
2684286,16
2685242,956
2685246,4
2685286,40
2685346,60
2686286,940
2686334,48
2686362,28
2686386,24
2686406,20
2687618,1212
2687642,24
2687654,12
2687666,12
2688618,952
2688630,12
2688642,12
2688658,16
2688682,24
2689622,940
2689658,36
2689710,52
2689726,16
2690666,940
2690682,16
2690766,84
2690778,12
2691722,944
2691738,16
2691758,20
2691766,8
2692742,976
2692762,20
2692774,12
2692782,8
2693690,908
2693738,48
2693746,8
2693758,12
2694718,960
2694786,68
2694798,12
2694814,16
2695702,888
2695786,84
2695806,20
2695850,44
2696794,944
2696814,20
2696842,28
2696858,16
2697782,924
2697830,48
2697842,12
2697850,8
2698766,916
2698786,20
2698798,12
2698810,12
2699702,892
2699714,12
2699730,16
2700718,988
2700786,68
2700806,20
2700818,12
2701722,904
2701766,44
2701830,64
2701846,16
2701958,112
2703302,1344
2703342,40
2703354,12
2703378,24
2704278,900
2704290,12
2704302,12
2704326,24
2704338,12
2704354,16
2705338,984
2705386,48
2705406,20
2705434,28
2706374,940
2706394,20
2706410,16
2706430,20
2707294,864
2707314,20
2707330,16
2708226,896
2708274,48
2708286,12
2708298,12
2709242,944
2709270,28
2709302,32
2709322,20
2710294,972
2710330,36
2710342,12
2710378,36
2711358,980
2711374,16
2711394,20
2711422,28
2712342,920
2712358,16
2712374,16
2712398,24
2713334,936
2713350,16
2713366,16
2713378,12
2714342,964
2714354,12
2714374,20
2714386,12
2715246,860
2715262,16
2715274,12
2715610,336
2716502,892
2716518,16
2716550,32
2716566,16
2716578,12
2717486,908
2717530,44
2717582,52
2717594,12
2718506,912
2718522,16
2718538,16
2718554,16
2719486,932
2719542,56
2719558,16
2720478,920
2720514,36
2720526,12
2720542,16
2721494,952
2721550,56
2721566,16
2721578,12
2722534,956
2722550,16
2722566,16
2722578,12
2723470,892
2723486,16
2723494,8
2723506,12
2724750,1244
2724766,16
2724778,12
2724790,12
2725738,948
2725750,12
2725762,12
2725794,32
2725806,12
2726734,928
2726742,8
2726782,40
2726850,68
2727838,988
2727846,8
2727878,32
2727890,12
2728790,900
2728806,16
2728822,16
2728866,44
2729782,916
2729810,28
2729822,12
2729834,12
2730778,944
2730822,44
2730838,16
2730850,12
2731746,896
2731762,16
2732094,332
2733030,936
2733042,12
2733074,32
2733094,20
2733106,12
2734114,1008
2734154,40
2734214,60
2734222,8
2735130,908
2735146,16
2735182,36
2735198,16
2736134,936
2736166,32
2736178,12
2736194,16
2737086,892
2737098,12
2737110,12
2753066,15956
2754046,980
2754062,16
2754102,40
2755030,928
2755042,12
2755078,36
2755094,16
2755994,900
2756006,12
2756018,12
2756918,900
2756930,12
2756966,36
2756986,20
2757894,908
2757910,16
2757930,20
2757942,12
2758874,932
2758882,8
2758902,20
2758910,8
2759786,876
2759798,12
2759814,16
2760742,928
2760782,40
2760858,76
2760874,16
2761822,948
2761882,60
2761894,12
2761910,16
2762874,964
2762910,36
2762922,12
2762942,20
2763890,948
2763902,12
2763926,24
2763942,16
2764802,860
2765182,380
2765238,56
2766222,984
2766462,240
2766474,12
2766490,16
2766506,16
2767450,944
2767466,16
2767514,48
2767566,52
2767578,12
2768522,944
2768542,20
2768566,24
2768578,12
2769470,892
2769486,16
2769502,16
2769522,20
2770446,924
2770470,24
2770482,12
2770498,16
2771394,896
2771686,292
2771698,12
2772634,936
2772662,28
2772734,72
2772762,28
2772782,20
2773706,924
2773762,56
2773790,28
2773810,20
2774782,972
2774794,12
2774806,12
2774822,16
2775758,936
2775774,16
2775786,12
2775810,24
2776742,932
2776750,8
2776766,16
2776782,16
2777718,936
2777762,44
2777778,16
2777806,28
2778822,1016
2778838,16
2778846,8
2778862,16
2779766,904
2779778,12
2779826,48
2779850,24
2780742,892
2780798,56
2780814,16
2780822,8
2781690,868
2781718,28
2781734,16
2781750,16
2782722,972
2782746,24
2782794,48
2783766,972
2783782,16
2783794,12
2783834,40
2784734,900
2784762,28
2784774,12
2784786,12
2785646,860
2785666,20
2785734,68
2785750,16
2786662,912
2786678,16
2786694,16
2786706,12
2787586,880
2787602,16
2787670,68
2788602,932
2788610,8
2788658,48
2788674,16
2789914,1240
2789922,8
2789934,12
2789950,16
2790918,968
2790942,24
2790950,8
2790970,20
2790986,16
2791942,956
2791962,20
2791994,32
2792062,68
2793058,996
2793070,12
2793082,12
2793106,24
2794002,896
2794022,20
2794034,12
2794086,52
2795034,948
2795050,16
2795058,8
2795114,56
2795954,840
2795978,24
2795994,16
2796010,16
2796942,932
2796954,12
2796970,16
2797890,920
2797966,76
2798230,264
2799230,1000
2799246,16
2799258,12
2799274,16
2799290,16
2800286,996
2800302,16
2800318,16
2800334,16
2801262,928
2801330,68
2801346,16
2801358,12
2802246,888
2802290,44
2802314,24
2802338,24
2803274,936
2803290,16
2803298,8
2803318,20
2804234,916
2804250,16
2804262,12
2804278,16
2805562,1284
2805586,24
2805594,8
2805606,12
2806446,840
2806502,56
2806530,28
2806546,16
2806558,12
2807502,944
2807518,16
2807538,20
2808522,984
2808534,12
2808546,12
2808558,12
2809470,912
2809494,24
2809510,16
2809542,32
2810762,1220
2810810,48
2810830,20
2810842,12
2811846,1004
2811870,24
2811890,20
2811898,8
2811914,16
2812822,908
2812842,20
2812902,60
2812926,24
2813822,896
2813838,16
2813862,24
2813878,16
2814778,900
2815134,356
2815154,20
2815218,64
2816150,932
2816162,12
2816194,32
2816234,40
2816306,72
2817266,960
2817286,20
2817294,8
2817314,20
2818562,1248
2818578,16
2818594,16
2818614,20
2819546,932
2819562,16
2819602,40
2819630,28
2819646,16
2820646,1000
2820662,16
2820678,16
2820686,8
2821678,992
2821726,48
2821738,12
2821754,16
2822734,980
2822742,8
2822762,20
2822774,12
2823730,956
2823746,16
2823778,32
2823794,16
2824690,896
2824706,16
2824742,36
2824778,36
2825726,948
2825742,16
2825750,8
2826746,996
2826810,64
2826826,16
2826838,12
2827822,984
2827838,16
2827854,16
2827866,12
2828750,884
2828766,16
2828786,20
2828798,12
2829798,1000
2829814,16
2829822,8
2829834,12
2830766,932
2830778,12
2830842,64
2830858,16
2831790,932
2831806,16
2831818,12
2831830,12
2832698,868
2832718,20
2832734,16
2833634,900
2833650,16
2833662,12
2833702,40
2834662,960
2834674,12
2834686,12
2834710,24
2835618,908
2835634,16
2835646,12
2836630,984
2836678,48
2836694,16
2836730,36
2837702,972
2837726,24
2837738,12
2837758,20
2838734,976
2838742,8
2838766,24
2838778,12
2839706,928
2839750,44
2839778,28
2839794,16
2840718,924
2840734,16
2840750,16
2840782,32
2841794,1012
2841810,16
2841818,8
2841830,12
2842814,984
2842834,20
2842878,44
2842894,16
2843850,956
2843882,32
2843902,20
2843922,20
2844814,892
2844830,16
2844842,12
2844862,20
2845834,972
2845866,32
2845882,16
2845898,16
2846858,960
2846866,8
2846894,28
2846914,20
2847806,892
2847886,80
2848258,372
2848274,16
2849202,928
2849218,16
2849234,16
2849250,16
2849262,12
2850230,968
2850258,28
2850266,8
2850290,24
2851250,960
2851270,20
2851282,12
2851294,12
2852266,972
2852282,16
2852298,16
2852314,16
2853242,928
2853258,16
2853306,48
2853322,16
2854298,976
2854318,20
2854334,16
2854346,12
2855262,916
2855314,52
2855326,12
2855342,16
2856254,912
2856266,12
2856278,12
2856302,24
2857250,948
2857262,12
2857286,24
2858246,960
2858294,48
2858326,32
2858342,16
2859274,932
2859306,32
2859338,32
2859614,276
2860550,936
2860598,48
2860614,16
2860626,12
2860634,8
2861562,928
2861578,16
2861594,16
2861602,8
2862522,920
2862542,20
2862562,20
2862574,12
2863490,916
2863518,28
2863546,28
2863590,44
2864514,924
2864826,312
2864838,12
2865766,928
2865782,16
2865802,20
2865814,12
2865822,8
2866750,928
2866766,16
2866778,12
2866806,28
2867734,928
2867754,20
2867766,12
2867778,12
2868734,956
2868750,16
2868762,12
2869674,912
2869742,68
2869754,12
2869778,24
2870770,992
2870782,12
2870790,8
2870814,24
2871794,980
2871810,16
2871822,12
2871838,16
2872690,852
2872702,12
2872738,36
2872750,12
2873734,984
2873750,16
2873762,12
2873958,196
2874882,924
2874902,20
2874910,8
2874930,20
2875882,952
2875922,40
2875958,36
2875974,16
2876942,968
2876978,36
2877002,24
2877014,12
2877922,908
2877950,28
2877958,8
2877974,16
2878894,920
2878914,20
2878946,32
2878962,16
2879922,960
2879942,20
2879970,28
2879982,12
2880850,868
2880878,28
2881222,344
2882234,1012
2882250,16
2882270,20
2882286,16
2882302,16
2882314,12
2883226,912
2883238,12
2883262,24
2884242,980
2884254,12
2884270,16
2884282,12
2885254,972
2885274,20
2885286,12
2885298,12
2886258,960
2886274,16
2886286,12
2886294,8
2887290,996
2887302,12
2887310,8
2887330,20
2888234,904
2888294,60
2888302,8
2888322,20
2889230,908
2889246,16
2889266,20
2889274,8
2890158,884
2890190,32
2890222,32
2891206,984
2891218,12
2891254,36
2891266,12
2892178,912
2892282,104
2892294,12
2892330,36
2893274,944
2893290,16
2893342,52
2893358,16
2894318,960
2894334,16
2894350,16
2894366,16
2895278,912
2895298,20
2895314,16
2895342,28
2896326,984
2896338,12
2896350,12
2896374,24
2897250,876
2897302,52
2897322,20
2897610,288
2898570,960
2898582,12
2898594,12
2898614,20
2899554,940
2899566,12
2899578,12
2899630,52
2900542,912
2900554,12
2900566,12
2900586,20
2901486,900
2901502,16
2901514,12
2901522,8
2902430,908
2902442,12
2902458,16
2903402,944
2903418,16
2903434,16
2903466,32
2904430,964
2904574,144
2904594,20
2904622,28
2905586,964
2905602,16
2905614,12
2905622,8
2906554,932
2906566,12
2906606,40
2906622,16
2907554,932
2907566,12
2907578,12
2907594,16
2908562,968
2908578,16
2908642,64
2908650,8
2909558,908
2909602,44
2909674,72
2909694,20
2910714,1020
2910742,28
2910774,32
2910790,16
2911746,956
2911762,16
2911782,20
2911794,12
2913034,1240
2913062,28
2913070,8
2913078,8
2914094,1016
2914110,16
2914142,32
2914162,20
2914402,240
2915330,928
2915346,16
2915358,12
2915370,12
2915382,12
2916262,880
2916278,16
2916298,20
2916330,32
2917302,972
2917318,16
2917334,16
2918318,984
2918350,32
2918366,16
2918378,12
2919394,1016
2919406,12
2919422,16
2919434,12
2920350,916
2920362,12
2920374,12
2920406,32
2921366,960
2921374,8
2921390,16
2921402,12
2922290,888
2922306,16
2922334,28
2923262,928
2923278,16
2923294,16
2923326,32
2924286,960
2924354,68
2924366,12
2924386,20
2925306,920
2925402,96
2925414,12
2925430,16
2926386,956
2926402,16
2926434,32
2926450,16
2927358,908
2927370,12
2927390,20
2927406,16
2928686,1280
2928710,24
2928718,8
2928738,20
2929758,1020
2929774,16
2929810,36
2929826,16
2929846,20
2930790,944
2930814,24
2930826,12
2931198,372
2932238,1040
2932258,20
2932266,8
2932278,12
2932294,16
2933262,968
2933278,16
2933290,12
2933302,12
2934218,916
2934238,20
2934254,16
2934290,36
2935246,956
2935266,20
2935278,12
2935314,36
2936330,1016
2936358,28
2936490,132
2936518,28
2937406,888
2937422,16
2937438,16
2937454,16
2937474,20
2938446,972
2938470,24
2938486,16
2939390,904
2939414,24
2939458,44
2939474,16
2940378,904
2940450,72
2940466,16
2940494,28
2941422,928
2941474,52
2941522,48
2941574,52
2942514,940
2942562,48
2942574,12
2942586,12
2943530,944
2943542,12
2943658,116
2943674,16
2944606,932
2944618,12
2944630,12
2944642,12
2945558,916
2945578,20
2945590,12
2945626,36
2946570,944
2946590,20
2946602,12
2946614,12
2947610,996
2947622,12
2947946,324
2948866,920
2948882,16
2948894,12
2948910,16
2948926,16
2949834,908
2949850,16
2949866,16
2949878,12
2950834,956
2950846,12
2950878,32
2950894,16
2951822,928
2951838,16
2951890,52
2951922,32
2952882,960
2952938,56
2952950,12
2952962,12
2953874,912
2953894,20
2953914,20
2953930,16
2954846,916
2954858,12
2954882,24
2954894,12
2955838,944
2955854,16
2955866,12
2956830,964
2956846,16
2956878,32
2956914,36
2957858,944
2957866,8
2957878,12
2957914,36
2958826,912
2958846,20
2958858,12
2958866,8
2959894,1028
2959918,24
2959934,16
2959946,12
2960922,976
2960942,20
2960986,44
2961002,16
2961910,908
2961946,36
2961970,24
2961986,16
2962934,948
2962974,40
2962990,16
2963006,16
2963910,904
2963926,16
2963946,20
2964874,928
2964886,12
2964894,8
2964914,20
2965830,916
2965858,28
2965874,16
2965890,16
2966746,856
2966778,32
2966794,16
2966814,20
2967754,940
2967774,20
2967790,16
2968730,940
2968794,64
2968814,20
2968822,8
2969730,908
2969818,88
2969830,12
2969842,12
2970774,932
2970822,48
2970846,24
2970862,16
2971774,912
2971782,8
2971802,20
2971814,12
2972734,920
2972750,16
2972762,12
2972770,8
2973742,972
2973758,16
2973802,44
2974750,948
2974766,16
2974782,16
2974930,148
2975822,892
2975874,52
2975890,16
2975906,16
2975922,16
2976814,892
2976838,24
2976886,48
2976902,16
2977762,860
2977810,48
2977830,20
2978838,1008
2978858,20
2978870,12
2978882,12
2979850,968
2979870,20
2979878,8
2979890,12
2980770,880
2980786,16
2981142,356
2981150,8
2982118,968
2982138,20
2982154,16
2982166,12
2983110,944
2983126,16
2983150,24
2983162,12
2984190,1028
2984206,16
2984218,12
2984230,12
2985242,1012
2985302,60
2985314,12
2985330,16
2986234,904
2986294,60
2986314,20
2986350,36
2986362,12
2987274,912
2987290,16
2987302,12
2987318,16
2988266,948
2988282,16
2988294,12
2988314,20
2989262,948
2989278,16
2989310,32
2990230,920
2990246,16
2990258,12
2990270,12
2991234,964
2991282,48
2991294,12
2991306,12
2992258,952
2992306,48
2992342,36
2992550,208
2993514,964
2993562,48
2993582,20
2993598,16
2993614,16
2994634,1020
2994654,20
2994670,16
2994682,12
2995598,916
2995642,44
2995658,16
2995666,8
2996730,1064
2996750,20
2996762,12
2996778,16
2997698,920
2998006,308
2998046,40
2998062,16
2999006,944
2999062,56
2999082,20
2999094,12
2999106,12
3000002,896
3000010,8
3000046,36
3000058,12
3000990,932
3001002,12
3001058,56
3001126,68
3002026,900
3002074,48
3002098,24
3002130,32
3003026,896
3003042,16
3003058,16
3003078,20
3003966,888
3003998,32
3004014,16
3004022,8
3004918,896
3004934,16
3004946,12
3005858,912
3006202,344
3006218,16
3006230,12
3007126,896
3007146,20
3007162,16
3007174,12
3007222,48
3008158,936
3008178,20
3008190,12
3008250,60
3009134,884
3009218,84
3009230,12
3009266,36
3010246,980
3010258,12
3010278,20
3011194,916
3011210,16
3011218,8
3011234,16
3011246,12
3012186,940
3012214,28
3012234,20
3013266,1032
3013286,20
3013298,12
3013310,12
3014230,920
3014682,452
3014702,20
3014714,12
3015678,964
3015690,12
3015730,40
3015746,16
3015982,236
3016958,976
3016970,12
3017002,32
3017010,8
3017022,12
3017946,924
3017994,48
3018046,52
3018062,16
3019042,980
3019058,16
3019086,28
3019098,12
3019982,884
3020002,20
3020022,20
3020034,12
3021006,972
3021022,16
3021042,20
3021058,16
3021942,884
3021958,16
3021966,8
3022006,40
3022890,884
3022902,12
3022914,12
3023814,900
3023862,48
3023878,16
3023890,12
3024806,916
3024834,28
3024886,52
3025826,940
3025842,16
3025850,8
3025866,16
3026798,932
3026822,24
3026858,36
3026870,12
3027758,888
3027778,20
3027794,16
3027806,12
3028722,916
3028738,16
3028758,20
3028766,8
3029706,940
3029722,16
3029738,16
3030634,896
3030718,84
3031014,296
3031042,28
3031942,900
3031958,16
3032010,52
3032290,280
3032298,8
3033210,912
3033222,12
3033242,20
3033270,28
3033286,16
3034298,1012
3034310,12
3034318,8
3034338,20
3035242,904
3035302,60
3035322,20
3035338,16
3036258,920
3036318,60
3036334,16
3036350,16
3037290,940
3037310,20
3037474,164
3037490,16
3038454,964
3038470,16
3038486,16
3038494,8
3039414,920
3039422,8
3039434,12
3039450,16
3040342,892
3040410,68
3040430,20
3040442,12
3041326,884
3041422,96
3041434,12
3041462,28
3042454,992
3042470,16
3042486,16
3042502,16
3043490,988
3043514,24
3043530,16
3043542,12
3044458,916
3044490,32
3044534,44
3044546,12
3045478,932
3045498,20
3045550,52
3045574,24
3046514,940
3046534,20
3046546,12
3046558,12
3047446,888
3047462,16
3047474,12
3047494,20
3048406,912
3048418,12
3048430,12
3049346,916
3049358,12
3049374,16
3049386,12
3050278,892
3050322,44
3050342,20
3050354,12
3051254,900
3051286,32
3051358,72
3052298,940
3052314,16
3052330,16
3052362,32
3053274,912
3053302,28
3053330,28
3053342,12
3054278,936
3054294,16
3054306,12
3054318,12
3055246,928
3055258,12
3055266,8
3055278,12
3056238,960
3056310,72
3056322,12
3057258,936
3057274,16
3057294,20
3057310,16
3058286,976
3058298,12
3058314,16
3058350,36
3059322,972
3059334,12
3059350,16
3059362,12
3060286,924
3060302,16
3060334,32
3060350,16
3061258,908
3061586,328
3061598,12
3061622,24
3062606,984
3062622,16
3062634,12
3062646,12
3062658,12
3063646,988
3063658,12
3063994,336
3064002,8
3064950,948
3064966,16
3065030,64
3065038,8
3065050,12
3065990,940
3066006,16
3066030,24
3066042,12
3067002,960
3067054,52
3067074,20
3067086,12
3068014,928
3068082,68
3068130,48
3068142,12
3069418,1276
3069430,12
3069446,16
3069462,16
3070698,1236
3070722,24
3070734,12
3070746,12
3070762,16
3071750,988
3071766,16
3071778,12
3071790,12
3071806,16
3071814,8
3072774,960
3072790,16
3072802,12
3073718,916
3073774,56
3073782,8
3073814,32
3074786,972
3074794,8
3074806,12
3074842,36
3075814,972
3075830,16
3075858,28
3075878,20
3076890,1012
3076902,12
3076914,12
3076926,12
3077830,904
3077858,28
3077874,16
3077886,12
3078814,928
3078862,48
3078878,16
3078902,24
3079830,928
3079842,12
3079858,16
3080802,944
3080822,20
3080850,28
3080862,12
3081798,936
3081814,16
3081830,16
3081874,44
3082786,912
3082794,8
3082806,12
3082838,32
3083774,936
3083802,28
3083814,12
3083822,8
3084746,924
3085066,320
3085078,12
3085090,12
3085994,904
3086006,12
3086018,12
3086034,16
3087002,968
3087022,20
3087034,12
3087050,16
3087918,868
3087970,52
3087982,12
3087994,12
3088890,896
3088902,12
3088914,12
3089886,972
3089902,16
3089914,12
3089930,16
3090870,940
3090918,48
3090934,16
3090946,12
3091862,916
3091874,12
3091890,16
3092210,320
3093162,952
3093202,40
3093214,12
3093274,60
3093330,56
3094222,892
3094238,16
3094258,20
3094274,16
3094290,16
3095266,976
3095282,16
3095298,16
3096290,992
3096310,20
3096326,16
3096338,12
3097258,920
3097274,16
3097286,12
3097298,12
3098358,1060
3098374,16
3098390,16
3098402,12
3099350,948
3099414,64
3099430,16
3099446,16
3100378,932
3100426,48
3100674,248
3100690,16
3101978,1288
3101994,16
3102006,12
3102022,16
3102034,12
3102994,960
3103006,12
3103022,16
3103034,12
3103046,12
3103982,936
3103994,12
3104018,24
3104026,8
3104946,920
3104958,12
3104966,8
3104990,24
3105894,904
3105910,16
3105926,16
3105958,32
3106838,880
3106886,48
3106894,8
3107854,960
3107870,16
3107918,48
3107938,20
3108866,928
3108886,20
3108910,24
3108930,20
3109874,944
3109890,16
3109902,12
3109926,24
3110930,1004
3110950,20
3110966,16
3110978,12
3111930,952
3111946,16
3111962,16
3111994,32
3112886,892
3112902,16
3112910,8
3113262,352
3114242,980
3114258,16
3114306,48
3114318,12
3114334,16
3115254,920
3115302,48
3115362,60
3115378,16
3116322,944
3116338,16
3116374,36
3116390,16
3117630,1240
3117642,12
3117658,16
3117674,16
3118650,976
3118666,16
3118682,16
3118694,12
3118714,20
3119706,992
3119722,16
3119734,12
3119746,12
3120686,940
3120706,20
3120730,24
3120746,16
3121626,880
3121638,12
3121722,84
3121734,12
3122634,900
3122658,24
3122666,8
3123602,936
3123630,28
3123654,24
3123674,20
3124638,964
3124650,12
3124726,76
3124750,24
3125678,928
3125730,52
3125742,12
3125754,12
3126714,960
3126766,52
3126782,16
3126802,20
3127802,1000
3127826,24
3127842,16
3127850,8
3128818,968
3128830,12
3128846,16
3128862,16
3129778,916
3129810,32
3130134,324
3131082,948
3131118,36
3131306,188
3131346,40
3131358,12
3132318,960
3132378,60
3132394,16
3132410,16
3132422,12
3133382,960
3133402,20
3133414,12
3133430,16
3134402,972
3134418,16
3134434,16
3134446,12
3135358,912
3135378,20
3135394,16
3135402,8
3136378,976
3136390,12
3136406,16
3136422,16
3137366,944
3137382,16
3137402,20
3137414,12
3138322,908
3138346,24
3138362,16
3139298,936
3139314,16
3139350,36
3139370,20
3140330,960
3140342,12
3140386,44
3140398,12
3141346,948
3141358,12
3141370,12
3141382,12
3142302,920
3142338,36
3142354,16
3142366,12
3143262,896
3143294,32
3143346,52
3143362,16
3144262,900
3144314,52
3144330,16
3145338,1008
3145350,12
3145362,12
3145374,12
3146358,984
3146374,16
3146386,12
3146750,364
3147758,1008
3147770,12
3147782,12
3147794,12
3147806,12
3148750,944
3148766,16
3148774,8
3148918,144
3148946,28
3149890,944
3149930,40
3149950,20
3149962,12
3150914,952
3150926,12
3150962,36
3150978,16
3151918,940
3151942,24
3151954,12
3151966,12
3152890,924
3152910,20
3152922,12
3152942,20
3153854,912
3153866,12
3153906,40
3153918,12
3154862,944
3154886,24
3154894,8
3155822,928
3155842,20
3155858,16
3155882,24
3156862,980
3156874,12
3156890,16
3156914,24
3157862,948
3157878,16
3157890,12
3157906,16
3158830,924
3158906,76
3158918,12
3158930,12
3159858,928
3159958,100
3159974,16
3160010,36
3160938,928
3160986,48
3161006,20
3161018,12
3161962,944
3161978,16
3161994,16
3162006,12
3162942,936
3162950,8
3163306,356
3163318,12
3164530,1212
3164546,16
3164562,16
3164570,8
3165462,892
3165534,72
3165558,24
3165570,12
3165578,8
3166502,924
3166518,16
3166546,28
3166562,16
3167542,980
3167558,16
3167574,16
3167586,12
3168526,940
3168558,32
3168574,16
3168594,20
3169542,948
3169554,12
3169570,16
3169586,16
3170518,932
3170534,16
3170550,16
3170562,12
3171442,880
3171498,56
3171510,12
3172502,992
3172522,20
3172538,16
3172550,12
3173466,916
3173478,12
3173498,20
3173530,32
3174494,964
3174514,20
3174526,12
3174538,12
3175434,896
3175450,16
3175478,28
3175522,44
3176414,892
3176426,12
3176446,20
3176478,32
3177386,908
3177398,12
3177410,12
3177454,44
3178386,932
3178394,8
3178410,16
3179326,916
3179342,16
3179362,20
3180302,940
3180318,16
3180350,32
3180410,60
3181338,928
3181374,36
3181390,16
3181406,16
3182378,972
3182390,12
3182414,24
3182434,20
3183354,920
3183374,20
3183386,12
3183418,32
3184330,912
3184346,16
3184362,16
3184374,12
3185294,920
3185322,28
3185334,12
3186278,944
3186298,20
3186330,32
3186346,16
3187226,880
3187262,36
3187274,12
3187294,20
3188218,924
3188242,24
3188254,12
3188266,12
3189262,996
3189278,16
3189294,16
3190222,928
3190242,20
3190250,8
3190262,12
3191246,984
3191258,12
3191286,28
3191302,16
3192278,976
3192290,12
3192302,12
3192318,16
3193250,932
3193318,68
3193334,16
3193346,12
3194346,1000
3194362,16
3194382,20
3194394,12
3195358,964
3195378,20
3195394,16
3195406,12
3196462,1056
3196478,16
3196662,184
3197582,920
3197630,48
3197646,16
3197662,16
3197670,8
3198634,964
3198658,24
3198702,44
3198718,16
3199682,964
3199706,24
3199718,12
3199730,12
3199746,16
3200694,948
3200714,20
3200726,12
3201786,1060
3201806,20
3201818,12
3201834,16
3202766,932
3202786,20
3202794,8
3202806,12
3202822,16
3203758,936
3203778,20
3203794,16
3203806,12
3204738,932
3204790,52
3204806,16
3205794,988
3205810,16
3205822,12
3205834,12
3206750,916
3206766,16
3206778,12
3206826,48
3207778,952
3207798,20
3207810,12
3207854,44
3208762,908
3208774,12
3208786,12
3208794,8
3209766,972
3209778,12
3209822,44
3209834,12
3210722,888
3210826,104
3210838,12
3210850,12
3211798,948
3212106,308
3212118,12
3212130,12
3213046,916
3213070,24
3213402,332
3213458,56
3214350,892
3214382,32
3214406,24
3214430,24
3214450,20
3215374,924
3215386,12
3215402,16
3215414,12
3216350,936
3216362,12
3216394,32
3216414,20
3217378,964
3217390,12
3217406,16
3217418,12
3218382,964
3218398,16
3218418,20
3218438,20
3219430,992
3219502,72
3219518,16
3219530,12
3220434,904
3220474,40
3220490,16
3220502,12
3221446,944
3221470,24
3221518,48
3222446,928
3222462,16
3222474,12
3222486,12
3223466,980
3223478,12
3223490,12
3223506,16
3224430,924
3224446,16
3224462,16
3224494,32
3225478,984
3225494,16
3225502,8
3225514,12
3226406,892
3226418,12
3226434,16
3226486,52
3227430,944
3227446,16
3227458,12
3227486,28
3228422,936
3228438,16
3228450,12
3229374,924
3229394,20
3229410,16
3229758,348
3230678,920
3230746,68
3230762,16
3230778,16
3230786,8
3231734,948
3231758,24
3231786,28
3231794,8
3232758,964
3232942,184
3232966,24
3232986,20
3233870,884
3233890,20
3233902,12
3233914,12
3233922,8
3234922,1000
3234942,20
3234950,8
3235858,908
3235906,48
3235914,8
3235930,16
3236874,944
3236886,12
3236902,16
3236922,20
3237770,848
3237814,44
3237830,16
3238822,992
3238842,20
3238858,16
3238866,8
3239822,956
3239842,20
3239866,24
3239882,16
3240818,936
3240830,12
3240846,16
3240862,16
3241802,940
3241818,16
3241838,20
3241850,12
3242778,928
3242794,16
3242814,20
3242830,16
3243750,920
3243766,16
3243778,12
3243790,12
3244762,972
3244778,16
3244790,12
3245746,956
3245766,20
3245794,28
3245814,20
3246706,892
3246762,56
3246774,12
3246810,36
3247734,924
3247750,16
3247766,16
3247778,12
3248726,948
3248746,20
3248762,16
3248774,12
3249634,860
3249654,20
3249666,12
3249678,12
3250550,872
3250570,20
3250586,16
3251574,988
3251598,24
3251614,16
3251630,16
3252542,912
3252558,16
3252574,16
3252586,12
3253518,932
3253538,20
3253554,16
3253566,12
3254494,928
3254558,64
3254574,16
3255518,944
3255566,48
3255578,12
3255594,16
3256498,904
3256514,16
3256542,28
3256558,16
3257450,892
3259118,1668
3260146,1028
3260158,12
3260170,12
3261058,888
3261074,16
3261094,20
3261106,12
3262078,972
3262102,24
3262110,8
3263046,936
3263090,44
3263118,28
3263130,12
3264218,1088
3264234,16
3264250,16
3264262,12
3265210,948
3265234,24
3265522,288
3265534,12
3266486,952
3266502,16
3266530,28
3266542,12
3266550,8
3267446,896
3267462,16
3267474,12
3267506,32
3268482,976
3268502,20
3268510,8
3269462,952
3269482,20
3269498,16
3269518,20
3270506,988
3270518,12
3270550,32
3270570,20
3271494,924
3271522,28
3271542,20
3271590,48
3272490,900
3272682,192
3272702,20
3272714,12
3273578,864
3273590,12
3273674,84
3273986,312
3274958,972
3274994,36
3275014,20
3275026,12
3275038,12
3275918,880
3275938,20
3275986,48
3275998,12
3276958,960
3276970,12
3276982,12
3276994,12
3277914,920
3277934,20
3277950,16
3277966,16
3278866,900
3278882,16
